idx,full_addr,legal_cd,fclt_nm,fclt_addr,fclt_type
4103,경상남도 창원시 마산회원구 두척동,4812710200,마산칠서,경상남도 함안군,지방
4104,경상남도 창원시 마산회원구 봉암동,4812710300,마산칠서,경상남도 함안군,지방
4105,경상남도 창원시 마산회원구 석전동,4812710400,마산칠서,경상남도 함안군,지방
4106,경상남도 창원시 마산회원구 양덕동,4812710500,마산칠서,경상남도 함안군,지방
4107,경상남도 창원시 마산회원구 합성동,4812710600,마산칠서,경상남도 함안군,지방
4108,경상남도 창원시 마산회원구 회성동,4812710700,마산칠서,경상남도 함안군,지방
4109,경상남도 창원시 마산회원구 회원동,4812710800,마산칠서,경상남도 함안군,지방
4110,경상남도 창원시 성산구 가음동,4812313100,대산,경상남도 창원시,지방
4111,경상남도 창원시 성산구 가음정동,4812310300,대산,경상남도 창원시,지방
4112,경상남도 창원시 성산구 귀곡동,4812312100,대산,경상남도 창원시,지방
4113,경상남도 창원시 성산구 귀산동,4812312000,대산,경상남도 창원시,지방
4114,경상남도 창원시 성산구 귀현동,4812312200,대산,경상남도 창원시,지방
4115,경상남도 창원시 성산구 남산동,4812310600,대산,경상남도 창원시,지방
4116,경상남도 창원시 성산구 남양동,4812313300,대산,경상남도 창원시,지방
4117,경상남도 창원시 성산구 남지동,4812311200,대산,경상남도 창원시,지방
4118,경상남도 창원시 성산구 내동,4812311100,대산,경상남도 창원시,지방
4119,경상남도 창원시 성산구 대방동,4812310500,대산,경상남도 창원시,지방
4123,경상남도 창원시 성산구 반림동,4812312600,마산칠서,경상남도 함안군,지방
4124,경상남도 창원시 성산구 반송동,4812311900,대산,경상남도 창원시,지방
4125,경상남도 창원시 성산구 반지동,4812312400,마산칠서,경상남도 함안군,지방
4126,경상남도 창원시 성산구 불모산동,4812310900,대산,경상남도 창원시,지방
4127,경상남도 창원시 성산구 사파동,4812313000,대산,경상남도 창원시,지방
4128,경상남도 창원시 성산구 사파정동,4812310200,대산,경상남도 창원시,지방
4130,경상남도 창원시 성산구 삼정자동,4812310700,대산,경상남도 창원시,지방
4131,경상남도 창원시 성산구 상남동,4812312700,대산,경상남도 창원시,지방
4132,경상남도 창원시 성산구 상복동,4812311300,대산,경상남도 창원시,지방
4133,경상남도 창원시 성산구 성산동,4812313200,대산,경상남도 창원시,지방
4134,경상남도 창원시 성산구 성주동,4812312800,대산,경상남도 창원시,지방
4136,경상남도 창원시 성산구 신촌동,4812312300,대산,경상남도 창원시,지방
4137,경상남도 창원시 성산구 안민동,4812311000,대산,경상남도 창원시,지방
4138,경상남도 창원시 성산구 양곡동,4812311800,마산칠서,경상남도 함안군,지방
4139,경상남도 창원시 성산구 완암동,4812311400,대산,경상남도 창원시,지방
4140,경상남도 창원시 성산구 외동,4812310400,대산,경상남도 창원시,지방
4143,경상남도 창원시 성산구 웅남동,4812312900,대산,경상남도 창원시,지방
4144,경상남도 창원시 성산구 월림동,4812311600,대산,경상남도 창원시,지방
4145,경상남도 창원시 성산구 적현동,4812311700,대산,경상남도 창원시,지방
4146,경상남도 창원시 성산구 중앙동,4812312500,대산,경상남도 창원시,지방
4147,경상남도 창원시 성산구 창곡동,4812311500,마산칠서,경상남도 함안군,지방
4148,경상남도 창원시 성산구 천선동,4812310800,대산,경상남도 창원시,지방
4149,경상남도 창원시 성산구 토월동,4812310100,대산,경상남도 창원시,지방
4151,경상남도 창원시 의창구 내리동,4812112200,대산,경상남도 창원시,지방
4152,경상남도 창원시 의창구 대산면,4812132000,대산,경상남도 창원시,지방
4153,경상남도 창원시 의창구 대원동,4812112300,마산칠서,경상남도 함안군,지방
4154,경상남도 창원시 의창구 덕정동,4812111200,대산,경상남도 창원시,지방
4155,경상남도 창원시 의창구 도계동,4812110500,대산,경상남도 창원시,지방
4156,경상남도 창원시 의창구 동읍,4812125000,대산,경상남도 창원시,지방
4157,경상남도 창원시 의창구 동정동,4812110600,대산,경상남도 창원시,지방
4158,경상남도 창원시 의창구 두대동,4812111100,마산칠서,경상남도 함안군,지방
4159,경상남도 창원시 의창구 명곡동,4812111800,마산칠서,경상남도 함안군,지방
4160,경상남도 창원시 의창구 명서동,4812112400,대산,경상남도 창원시,지방
4161,경상남도 창원시 의창구 반계동,4812111900,마산칠서,경상남도 함안군,지방
4162,경상남도 창원시 의창구 반송동,4812111500,대산,경상남도 창원시,지방
4163,경상남도 창원시 의창구 봉곡동,4812112700,마산칠서,경상남도 함안군,지방
4164,경상남도 창원시 의창구 봉림동,4812111600,대산,경상남도 창원시,지방
4165,경상남도 창원시 의창구 북동,4812110100,대산,경상남도 창원시,지방
4166,경상남도 창원시 의창구 북면,4812131000,대산,경상남도 창원시,지방
4167,경상남도 창원시 의창구 사림동,4812112500,마산칠서,경상남도 함안군,지방
4168,경상남도 창원시 의창구 사화동,4812112000,대산,경상남도 창원시,지방
4169,경상남도 창원시 의창구 삼동동,4812111000,마산칠서,경상남도 함안군,지방
4170,경상남도 창원시 의창구 서곡동,4812111400,대산,경상남도 창원시,지방
4171,경상남도 창원시 의창구 서상동,4812110300,대산,경상남도 창원시,지방
4172,경상남도 창원시 의창구 소계동,4812110700,대산,경상남도 창원시,지방
4173,경상남도 창원시 의창구 소답동,4812110400,대산,경상남도 창원시,지방
4174,경상남도 창원시 의창구 신월동,4812112600,대산,경상남도 창원시,지방
4175,경상남도 창원시 의창구 용동,4812110800,대산,경상남도 창원시,지방
4176,경상남도 창원시 의창구 용지동,4812110900,대산,경상남도 창원시,지방
4177,경상남도 창원시 의창구 용호동,4812112800,마산칠서,경상남도 함안군,지방
4178,경상남도 창원시 의창구 중동,4812110200,대산,경상남도 창원시,지방
4179,경상남도 창원시 의창구 지귀동,4812111300,대산,경상남도 창원시,지방
4180,경상남도 창원시 의창구 차용동,4812112100,대산,경상남도 창원시,지방
4181,경상남도 창원시 의창구 퇴촌동,4812111700,대산,경상남도 창원시,지방
4182,경상남도 창원시 의창구 팔용동,4812112900,대산,경상남도 창원시,지방
4183,경상남도 창원시 진해구 가주동,4812916500,석동,경상남도 창원시,지방
4184,경상남도 창원시 진해구 경화동,4812913900,석동,경상남도 창원시,지방
4185,경상남도 창원시 진해구 광화동,4812912400,제1,경상남도 진주시,지방
4186,경상남도 창원시 진해구 근화동,4812912900,제1,경상남도 진주시,지방
4187,경상남도 창원시 진해구 남문동,4812915000,석동,경상남도 창원시,지방
4188,경상남도 창원시 진해구 남빈동,4812911300,석동,경상남도 창원시,지방
4189,경상남도 창원시 진해구 남양동,4812915700,석동,경상남도 창원시,지방
4190,경상남도 창원시 진해구 대영동,4812911200,제2,경상남도 진주시,지방
4191,경상남도 창원시 진해구 대장동,4812916000,석동,경상남도 창원시,지방
4192,경상남도 창원시 진해구 대죽동,4812911700,제2,경상남도 진주시,지방
4193,경상남도 창원시 진해구 대천동,4812912300,석동,경상남도 창원시,지방
4194,경상남도 창원시 진해구 대흥동,4812913300,제2,경상남도 진주시,지방
4195,경상남도 창원시 진해구 덕산동,4812914300,석동,경상남도 창원시,지방
4196,경상남도 창원시 진해구 도만동,4812910300,석동,경상남도 창원시,지방
4197,경상남도 창원시 진해구 도천동,4812910200,제1,경상남도 진주시,지방
4198,경상남도 창원시 진해구 동상동,4812910100,제1,경상남도 진주시,지방
4199,경상남도 창원시 진해구 두동,4812916100,석동,경상남도 창원시,지방
4200,경상남도 창원시 진해구 마천동,4812915800,석동,경상남도 창원시,지방
4201,경상남도 창원시 진해구 명동,4812915400,석동,경상남도 창원시,지방
4202,경상남도 창원시 진해구 무송동,4812910900,석동,경상남도 창원시,지방
4203,경상남도 창원시 진해구 부흥동,4812912700,제1,경상남도 진주시,지방
4204,경상남도 창원시 진해구 북부동,4812914700,석동,경상남도 창원시,지방
4205,경상남도 창원시 진해구 비봉동,4812910600,석동,경상남도 창원시,지방
4206,경상남도 창원시 진해구 서중동,4812914900,석동,경상남도 창원시,지방
4207,경상남도 창원시 진해구 석동,4812914000,석동,경상남도 창원시,지방
4208,경상남도 창원시 진해구 성내동,4812914800,석동,경상남도 창원시,지방
4209,경상남도 창원시 진해구 소사동,4812915900,석동,경상남도 창원시,지방
4210,경상남도 창원시 진해구 속천동,4812911600,제2,경상남도 진주시,지방
4211,경상남도 창원시 진해구 송죽동,4812913000,석동,경상남도 창원시,지방
4212,경상남도 창원시 진해구 송학동,4812913200,제2,경상남도 진주시,지방
4213,경상남도 창원시 진해구 수도동,4812915200,석동,경상남도 창원시,지방
4214,경상남도 창원시 진해구 수송동,4812911900,제1,경상남도 진주시,지방
4215,경상남도 창원시 진해구 숭인동,4812911100,제2,경상남도 진주시,지방
4216,경상남도 창원시 진해구 신흥동,4812910400,제1,경상남도 진주시,지방
4217,경상남도 창원시 진해구 안곡동,4812911800,제2,경상남도 진주시,지방
4218,경상남도 창원시 진해구 안골동,4812916300,석동,경상남도 창원시,지방
4219,경상남도 창원시 진해구 앵곡동,4812911400,석동,경상남도 창원시,지방
4220,경상남도 창원시 진해구 여좌동,4812913700,제2,경상남도 진주시,지방
4221,경상남도 창원시 진해구 연도동,4812915300,석동,경상남도 창원시,지방
4222,경상남도 창원시 진해구 용원동,4812916400,석동,경상남도 창원시,지방
4223,경상남도 창원시 진해구 원포동,4812915600,석동,경상남도 창원시,지방
4224,경상남도 창원시 진해구 이동,4812914100,석동,경상남도 창원시,지방
4225,경상남도 창원시 진해구 익선동,4812912100,제1,경상남도 진주시,지방
4226,경상남도 창원시 진해구 인사동,4812913600,제2,경상남도 진주시,지방
4227,경상남도 창원시 진해구 인의동,4812911000,제2,경상남도 진주시,지방
4228,경상남도 창원시 진해구 자은동,4812914200,석동,경상남도 창원시,지방
4229,경상남도 창원시 진해구 장천동,4812914500,석동,경상남도 창원시,지방
4230,경상남도 창원시 진해구 제덕동,4812915100,석동,경상남도 창원시,지방
4231,경상남도 창원시 진해구 제황산동,4812911500,제1,경상남도 진주시,지방
4232,경상남도 창원시 진해구 죽곡동,4812915500,석동,경상남도 창원시,지방
4233,경상남도 창원시 진해구 중앙동,4812912600,제1,경상남도 진주시,지방
4234,경상남도 창원시 진해구 중평동,4812912800,제1,경상남도 진주시,지방
4235,경상남도 창원시 진해구 창선동,4812912200,제1,경상남도 진주시,지방
4236,경상남도 창원시 진해구 청안동,4812916200,석동,경상남도 창원시,지방
4237,경상남도 창원시 진해구 충무동,4812913500,제2,경상남도 진주시,지방
4238,경상남도 창원시 진해구 충의동,4812910800,제2,경상남도 진주시,지방
4239,경상남도 창원시 진해구 태백동,4812913800,제2,경상남도 진주시,지방
4240,경상남도 창원시 진해구 태평동,4812910700,제1,경상남도 진주시,지방
4241,경상남도 창원시 진해구 통신동,4812912500,제1,경상남도 진주시,지방
4242,경상남도 창원시 진해구 평안동,4812913400,제2,경상남도 진주시,지방
4243,경상남도 창원시 진해구 풍호동,4812914400,석동,경상남도 창원시,지방
4244,경상남도 창원시 진해구 행암동,4812914600,석동,경상남도 창원시,지방
4245,경상남도 창원시 진해구 현동,4812910500,제1,경상남도 진주시,지방
4246,경상남도 창원시 진해구 화천동,4812913100,제2,경상남도 진주시,지방
4247,경상남도 창원시 진해구 회현동,4812912000,제1,경상남도 진주시,지방
4248,경상남도 통영시 광도면,4822034000,사천,경상남도 사천시,광역
4249,경상남도 통영시 당동,4822011400,사천,경상남도 사천시,광역
4250,경상남도 통영시 도남동,4822011700,사천,경상남도 사천시,광역
4251,경상남도 통영시 도산면,4822033000,사천,경상남도 사천시,광역
4252,경상남도 통영시 도천동,4822010100,사천,경상남도 사천시,광역
4253,경상남도 통영시 동호동,4822010800,사천,경상남도 사천시,광역
4254,경상남도 통영시 명정동,4822010300,사천,경상남도 사천시,광역
4255,경상남도 통영시 무전동,4822011100,사천,경상남도 사천시,광역
4256,경상남도 통영시 문화동,4822010600,사천,경상남도 사천시,광역
4257,경상남도 통영시 미수동,4822011500,사천,경상남도 사천시,광역
4258,경상남도 통영시 봉평동,4822011600,사천,경상남도 사천시,광역
4259,경상남도 통영시 북신동,4822011000,사천,경상남도 사천시,광역
4260,경상남도 통영시 사량면,4822037000,사천,경상남도 사천시,광역
4261,경상남도 통영시 산양읍,4822025000,사천,경상남도 사천시,광역
4262,경상남도 통영시 서호동,4822010200,사천,경상남도 사천시,광역
4263,경상남도 통영시 욕지면,4822035000,욕지,경상남도,지방
4264,경상남도 통영시 용남면,4822031000,사천,경상남도 사천시,광역
4265,경상남도 통영시 인평동,4822011300,사천,경상남도 사천시,광역
4266,경상남도 통영시 정량동,4822010900,사천,경상남도 사천시,광역
4267,경상남도 통영시 중앙동,4822010500,사천,경상남도 사천시,광역
4268,경상남도 통영시 태평동,4822010700,사천,경상남도 사천시,광역
4269,경상남도 통영시 평림동,4822011200,사천,경상남도 사천시,광역
4270,경상남도 통영시 한산면,4822036000,사천,경상남도 사천시,광역
4271,경상남도 통영시 항남동,4822010400,사천,경상남도 사천시,광역
4272,경상남도 하동군 고전면,4885035000,사천,경상남도 사천시,광역
4273,경상남도 하동군 금남면,4885036000,사천,경상남도 사천시,광역
4274,경상남도 하동군 금성면,4885042000,사천,경상남도 사천시,광역
4275,경상남도 하동군 북천면,4885039000,청룡,경상남도,지방
4277,경상남도 하동군 양보면,4885038000,사천,경상남도 사천시,광역
4278,경상남도 하동군 옥종면,4885041000,청룡,경상남도,지방
4280,경상남도 하동군 진교면,4885037000,사천,경상남도 사천시,광역
4282,경상남도 하동군 하동읍,4885025000,두곡,경상남도,지방
4285,경상남도 함안군 가야읍,4873025000,함안군칠서,경상남도 함안군,지방
4286,경상남도 함안군 군북면,4873032000,함안군칠서,경상남도 함안군,지방
4287,경상남도 함안군 대산면,4873034000,함안군칠서,경상남도 함안군,지방
4288,경상남도 함안군 법수면,4873033000,함안군칠서,경상남도 함안군,지방
4289,경상남도 함안군 산인면,4873038000,함안군칠서,경상남도 함안군,지방
4290,경상남도 함안군 여항면,4873039000,함안군칠서,경상남도 함안군,지방
4291,경상남도 함안군 칠북면,4873036000,마산칠서,경상남도 함안군,지방
4292,경상남도 함안군 칠서면,4873035000,마산칠서,경상남도 함안군,지방
4293,경상남도 함안군 칠원읍,4873025300,마산칠서,경상남도 함안군,지방
4294,경상남도 함안군 함안면,4873031000,함안군칠서,경상남도 함안군,지방
4295,경상남도 함양군 마천면,4887031000,함양,경상남도,지방
4296,경상남도 함양군 백전면,4887039000,함양,경상남도,지방
4297,경상남도 함양군 병곡면,4887040000,함양,경상남도,지방
4298,경상남도 함양군 서상면,4887038000,함양,경상남도,지방
4299,경상남도 함양군 서하면,4887037000,함양,경상남도,지방
4300,경상남도 함양군 수동면,4887034000,함양,경상남도,지방
4301,경상남도 함양군 안의면,4887036000,안의,경상남도,지방
4302,경상남도 함양군 유림면,4887033000,함양,경상남도,지방
4303,경상남도 함양군 지곡면,4887035000,함양,경상남도,지방
4304,경상남도 함양군 함양읍,4887025000,함양,경상남도,지방
4305,경상남도 함양군 휴천면,4887032000,함양,경상남도,지방
4306,경상남도 합천군 가야면,4889033000,해인사,경상남도,지방
4307,경상남도 합천군 가회면,4889044000,삼가,삼가면,지방
4308,경상남도 합천군 대병면,4889045000,합천,경상남도,지방
4309,경상남도 합천군 대양면,4889041000,합천,경상남도,지방
4310,경상남도 합천군 덕곡면,4889038000,적중,경상남도,지방
4311,경상남도 합천군 묘산면,4889032000,가야,경상남도,지방
4312,경상남도 합천군 봉산면,4889031000,합천,경상남도,지방
4313,경상남도 합천군 삼가면,4889043000,삼가,삼가면,지방
4314,경상남도 합천군 쌍백면,4889042000,삼가,삼가면,지방
4315,경상남도 합천군 쌍책면,4889037000,적중,경상남도,지방
4316,경상남도 합천군 야로면,4889034000,가야,경상남도,지방
4317,경상남도 합천군 용주면,4889046000,삼가,삼가면,지방
4318,경상남도 합천군 율곡면,4889035000,합천,경상남도,지방
4319,경상남도 합천군 적중면,4889040000,적중,경상남도,지방
4320,경상남도 합천군 청덕면,4889039000,적중,경상남도,지방
4321,경상남도 합천군 초계면,4889036000,적중,경상남도,지방
4322,경상남도 합천군 합천읍,4889025000,합천,경상남도,지방
4323,제주특별자치도 서귀포시 강정동,5013011600,강정,제주특별자치도 서귀포시,지방
4324,제주특별자치도 서귀포시 남원읍,5013025300,남원,제주특별자치도 서귀포시,지방
4325,제주특별자치도 서귀포시 대정읍,5013025000,서광,제주특별자치도 서귀포시,지방
4326,제주특별자치도 서귀포시 대포동,5013011400,강정,제주특별자치도 서귀포시,지방
4327,제주특별자치도 서귀포시 도순동,5013011700,회수,제주특별자치도 서귀포시,지방
4328,제주특별자치도 서귀포시 동홍동,5013010500,강정,제주특별자치도 서귀포시,지방
4329,제주특별자치도 서귀포시 법환동,5013010200,강정,제주특별자치도 서귀포시,지방
4330,제주특별자치도 서귀포시 보목동,5013011000,강정,제주특별자치도 서귀포시,지방
4331,제주특별자치도 서귀포시 상예동,5013012000,강정,제주특별자치도 서귀포시,지방
4332,제주특별자치도 서귀포시 상효동,5013010700,토평,제주특별자치도 서귀포시,지방
4333,제주특별자치도 서귀포시 색달동,5013011900,강정,제주특별자치도 서귀포시,지방
4334,제주특별자치도 서귀포시 서귀동,5013010100,강정,제주특별자치도 서귀포시,지방
4335,제주특별자치도 서귀포시 서호동,5013010300,강정,제주특별자치도 서귀포시,지방
4336,제주특별자치도 서귀포시 서홍동,5013010600,강정,제주특별자치도 서귀포시,지방
4337,제주특별자치도 서귀포시 성산읍,5013025900,남원,제주특별자치도 서귀포시,지방
4338,제주특별자치도 서귀포시 신효동,5013010900,토평,제주특별자치도 서귀포시,지방
4339,제주특별자치도 서귀포시 안덕면,5013031000,서광,제주특별자치도 서귀포시,지방
4340,제주특별자치도 서귀포시 영남동,5013012200,강정,제주특별자치도 서귀포시,지방
4341,제주특별자치도 서귀포시 월평동,5013011500,강정,제주특별자치도 서귀포시,지방
4342,제주특별자치도 서귀포시 중문동,5013011200,강정,제주특별자치도 서귀포시,지방
4343,제주특별자치도 서귀포시 토평동,5013011100,강정,제주특별자치도 서귀포시,지방
4344,제주특별자치도 서귀포시 표선면,5013032000,남원,제주특별자치도 서귀포시,지방
4345,제주특별자치도 서귀포시 하예동,5013012100,강정,제주특별자치도 서귀포시,지방
4346,제주특별자치도 서귀포시 하원동,5013011800,강정,제주특별자치도 서귀포시,지방
4347,제주특별자치도 서귀포시 하효동,5013010800,토평,제주특별자치도 서귀포시,지방
4348,제주특별자치도 서귀포시 호근동,5013010400,강정,제주특별자치도 서귀포시,지방
4349,제주특별자치도 서귀포시 회수동,5013011300,강정,제주특별자치도 서귀포시,지방
4350,제주특별자치도 제주시 건입동,5011010700,별도봉,제주특별자치도 제주시,지방
4351,제주특별자치도 제주시 구좌읍,5011025600,조천,제주특별자치도 제주시,지방
4352,제주특별자치도 제주시 내도동,5011014000,월산,제주특별자치도 제주시,지방
4353,제주특별자치도 제주시 노형동,5011012200,월산,제주특별자치도 제주시,지방
4354,제주특별자치도 제주시 도남동,5011012900,도련,제주특별자치도 제주시,지방
4355,제주특별자치도 제주시 도두이동,5011012800,애월,제주특별자치도 제주시,지방
4356,제주특별자치도 제주시 도두일동,5011012700,애월,제주특별자치도 제주시,지방
4357,제주특별자치도 제주시 도련이동,5011013100,도련,제주특별자치도 제주시,지방
4358,제주특별자치도 제주시 도련일동,5011013000,도련,제주특별자치도 제주시,지방
4359,제주특별자치도 제주시 도평동,5011013800,월산,제주특별자치도 제주시,지방
4360,제주특별자치도 제주시 봉개동,5011011600,도련,제주특별자치도 제주시,지방
4361,제주특별자치도 제주시 삼도이동,5011010600,별도봉,제주특별자치도 제주시,지방
4362,제주특별자치도 제주시 삼도일동,5011010500,별도봉,제주특별자치도 제주시,지방
4363,제주특별자치도 제주시 삼양삼동,5011011500,별도봉,제주특별자치도 제주시,지방
4364,제주특별자치도 제주시 삼양이동,5011011400,별도봉,제주특별자치도 제주시,지방
4365,제주특별자치도 제주시 삼양일동,5011011300,도련,제주특별자치도 제주시,지방
4366,제주특별자치도 제주시 아라이동,5011011800,도련,제주특별자치도 제주시,지방
4367,제주특별자치도 제주시 아라일동,5011011700,도련,제주특별자치도 제주시,지방
4368,제주특별자치도 제주시 애월읍,5011025300,애월,제주특별자치도 제주시,지방
4369,제주특별자치도 제주시 연동,5011013700,애월,제주특별자치도 제주시,지방
4370,제주특별자치도 제주시 영평동,5011013600,도련,제주특별자치도 제주시,지방
4371,제주특별자치도 제주시 오등동,5011013400,도련,제주특별자치도 제주시,지방
4372,제주특별자치도 제주시 오라삼동,5011012100,애월,제주특별자치도 제주시,지방
4373,제주특별자치도 제주시 오라이동,5011012000,애월,제주특별자치도 제주시,지방
4374,제주특별자치도 제주시 오라일동,5011011900,애월,제주특별자치도 제주시,지방
4375,제주특별자치도 제주시 외도이동,5011012400,월산,제주특별자치도 제주시,지방
4376,제주특별자치도 제주시 외도일동,5011012300,월산,제주특별자치도 제주시,지방
4377,제주특별자치도 제주시 용강동,5011013200,도련,제주특별자치도 제주시,지방
4378,제주특별자치도 제주시 용담삼동,5011011000,오라,제주특별자치도 제주시,지방
4379,제주특별자치도 제주시 용담이동,5011010900,애월,제주특별자치도 제주시,지방
4380,제주특별자치도 제주시 용담일동,5011010800,애월,제주특별자치도 제주시,지방
4381,제주특별자치도 제주시 우도면,5011033000,조천,제주특별자치도 제주시,지방
4382,제주특별자치도 제주시 월평동,5011013500,별도봉,제주특별자치도 제주시,지방
4383,제주특별자치도 제주시 이도이동,5011010400,도련,제주특별자치도 제주시,지방
4384,제주특별자치도 제주시 이도일동,5011010300,별도봉,제주특별자치도 제주시,지방
4385,제주특별자치도 제주시 이호이동,5011012600,월산,제주특별자치도 제주시,지방
4386,제주특별자치도 제주시 이호일동,5011012500,월산,제주특별자치도 제주시,지방
4387,제주특별자치도 제주시 일도이동,5011010200,별도봉,제주특별자치도 제주시,지방
4388,제주특별자치도 제주시 일도일동,5011010100,별도봉,제주특별자치도 제주시,지방
4389,제주특별자치도 제주시 조천읍,5011025900,조천,제주특별자치도 제주시,지방
4390,제주특별자치도 제주시 추자면,5011032000,추자,제주특별자치도 제주시,지방
4391,제주특별자치도 제주시 한경면,5011031000,금악,제주특별자치도 제주시,지방
4392,제주특별자치도 제주시 한림읍,5011025000,금악,제주특별자치도 제주시,지방
4393,제주특별자치도 제주시 해안동,5011013900,월산,제주특별자치도 제주시,지방
4394,제주특별자치도 제주시 화북이동,5011011200,별도봉,제주특별자치도 제주시,지방
4395,제주특별자치도 제주시 화북일동,5011011100,별도봉,제주특별자치도 제주시,지방
4396,제주특별자치도 제주시 회천동,5011013300,도련,제주특별자치도 제주시,지방
4397,강원특별자치도 강릉시 강동면,5115034000,홍제3,강원도 강릉시,지방
4398,강원특별자치도 강릉시 강문동,5115011300,홍제3,강원도 강릉시,지방
4399,강원특별자치도 강릉시 견소동,5115011500,홍제3,강원도 강릉시,지방
4400,강원특별자치도 강릉시 교동,5115011000,홍제3,강원도 강릉시,지방
4401,강원특별자치도 강릉시 구정면,5115033000,홍제3,강원도 강릉시,지방
4402,강원특별자치도 강릉시 금학동,5115010600,홍제3,강원도 강릉시,지방
4403,강원특별자치도 강릉시 난곡동,5115013600,홍제3,강원도 강릉시,지방
4404,강원특별자치도 강릉시 남문동,5115010200,홍제3,강원도 강릉시,지방
4405,강원특별자치도 강릉시 남항진동,5115013000,홍제3,강원도 강릉시,지방
4406,강원특별자치도 강릉시 내곡동,5115011600,홍제3,강원도 강릉시,지방
4407,강원특별자치도 강릉시 노암동,5115012100,홍제3,강원도 강릉시,지방
4408,강원특별자치도 강릉시 담산동,5115012000,홍제3,강원도 강릉시,지방
4409,강원특별자치도 강릉시 대전동,5115013400,홍제3,강원도 강릉시,지방
4410,강원특별자치도 강릉시 두산동,5115012700,홍제3,강원도 강릉시,지방
4411,강원특별자치도 강릉시 명주동,5115010300,홍제3,강원도 강릉시,지방
4412,강원특별자치도 강릉시 박월동,5115011900,홍제3,강원도 강릉시,지방
4413,강원특별자치도 강릉시 병산동,5115012900,홍제3,강원도 강릉시,지방
4414,강원특별자치도 강릉시 사천면,5115036000,홍제3,강원도 강릉시,지방
4415,강원특별자치도 강릉시 성남동,5115010800,홍제3,강원도 강릉시,지방
4416,강원특별자치도 강릉시 성내동,5115010400,홍제3,강원도 강릉시,지방
4417,강원특별자치도 강릉시 성산면,5115031000,홍제3,강원도 강릉시,지방
4418,강원특별자치도 강릉시 송정동,5115011400,홍제3,강원도 강릉시,지방
4419,강원특별자치도 강릉시 신석동,5115012400,홍제3,강원도 강릉시,지방
4420,강원특별자치도 강릉시 안현동,5115013800,홍제3,강원도 강릉시,지방
4421,강원특별자치도 강릉시 연곡면,5115037000,연곡,강원도,지방
4422,강원특별자치도 강릉시 옥계면,5115035000,홍제3,강원도 강릉시,지방
4423,강원특별자치도 강릉시 옥천동,5115010900,홍제3,강원도 강릉시,지방
4424,강원특별자치도 강릉시 왕산면,5115032000,홍제3,강원도 강릉시,지방
4425,강원특별자치도 강릉시 용강동,5115010700,홍제3,강원도 강릉시,지방
4426,강원특별자치도 강릉시 운산동,5115013900,홍제3,강원도 강릉시,지방
4427,강원특별자치도 강릉시 운정동,5115013500,홍제3,강원도 강릉시,지방
4428,강원특별자치도 강릉시 월호평동,5115012300,홍제3,강원도 강릉시,지방
4429,강원특별자치도 강릉시 유산동,5115012200,홍제3,강원도 강릉시,지방
4430,강원특별자치도 강릉시 유천동,5115013100,홍제3,강원도 강릉시,지방
4431,강원특별자치도 강릉시 임당동,5115010500,홍제3,강원도 강릉시,지방
4432,강원특별자치도 강릉시 입암동,5115012500,홍제3,강원도 강릉시,지방
4433,강원특별자치도 강릉시 장현동,5115011800,홍제3,강원도 강릉시,지방
4434,강원특별자치도 강릉시 저동,5115013700,홍제3,강원도 강릉시,지방
4435,강원특별자치도 강릉시 주문진읍,5115025000,연곡,강원도,지방
4436,강원특별자치도 강릉시 죽헌동,5115013300,홍제3,강원도 강릉시,지방
4437,강원특별자치도 강릉시 지변동,5115013200,홍제3,강원도 강릉시,지방
4438,강원특별자치도 강릉시 청량동,5115012600,홍제3,강원도 강릉시,지방
4439,강원특별자치도 강릉시 초당동,5115011200,홍제3,강원도 강릉시,지방
4440,강원특별자치도 강릉시 포남동,5115011100,홍제3,강원도 강릉시,지방
4441,강원특별자치도 강릉시 학동,5115012800,홍제3,강원도 강릉시,지방
4442,강원특별자치도 강릉시 홍제동,5115010100,홍제3,강원도 강릉시,지방
4443,강원특별자치도 강릉시 회산동,5115011700,홍제3,강원도 강릉시,지방
4444,강원특별자치도 고성군 간성읍,5182025000,고성군 통합,강원도,지방
4445,강원특별자치도 고성군 거진읍,5182025300,고성군 통합,강원도,지방
4447,강원특별자치도 고성군 죽왕면,5182032000,고성군 통합,강원도,지방
4448,강원특별자치도 고성군 토성면,5182033000,고성군 통합,강원도,지방
4449,강원특별자치도 고성군 현내면,5182031000,현내,강원도,지방
4450,강원특별자치도 동해시 괴란동,5117013200,쇄운,강원도 동해시,지방
4451,강원특별자치도 동해시 구미동,5117011300,쇄운,강원도 동해시,지방
4452,강원특별자치도 동해시 구호동,5117011500,쇄운,강원도 동해시,지방
4453,강원특별자치도 동해시 귀운동,5117011900,쇄운,강원도 동해시,지방
4454,강원특별자치도 동해시 나안동,5117010800,쇄운,강원도 동해시,지방
4455,강원특별자치도 동해시 내동,5117012200,쇄운,강원도 동해시,지방
4456,강원특별자치도 동해시 단봉동,5117011600,쇄운,강원도 동해시,지방
4457,강원특별자치도 동해시 달방동,5117013600,쇄운,강원도 동해시,지방
4458,강원특별자치도 동해시 대구동,5117012000,쇄운,강원도 동해시,지방
4459,강원특별자치도 동해시 대진동,5117012800,쇄운,강원도 동해시,지방
4460,강원특별자치도 동해시 동회동,5117010700,쇄운,강원도 동해시,지방
