pfcn_plnt_nm,sido_nm,ctpr_cd,adstrd_nm,adstrd_cd,legaldong_cd,legaldong_nm
삼락정수장,전라북도,진안군,안천면,4572032000,45720320,안천면
삼락정수장,전라북도,진안군,용담면,4572031000,45720310,용담면
상동정수장,강원도,영월군,상동읍,4275025300,42750253,상동읍
상동정수장,강원도,영월군,중동면,4275031000,42750310,중동면
상월정수장,경상남도,창녕군,고암면,4874031000,48740310,고암면
생일정수장,전라남도,완도군,생일면,4689039000,46890390,생일면
석곡정수장,전라남도,곡성군,목사동면,4672034000,46720340,목사동면
석곡정수장,전라남도,곡성군,석곡면,4672033000,46720330,석곡면
석동정수장,경상남도,창원시,경화동,4812956000,48129138,태백동
석동정수장,경상남도,창원시,덕산동,4812961000,48129142,자은동
석동정수장,경상남도,창원시,병암동,4812957000,48129139,경화동
석동정수장,경상남도,창원시,석동,4812958000,48129140,석동
석동정수장,경상남도,창원시,여좌동,4812954000,48129105,현동
석동정수장,경상남도,창원시,웅동1동,4812964000,48129157,남양동
석동정수장,경상남도,창원시,웅동2동,4812965000,48129162,청안동
석동정수장,경상남도,창원시,웅천동,4812963000,48129147,북부동
석동정수장,경상남도,창원시,이동,4812959000,48129140,석동
석동정수장,경상남도,창원시,자은동,4812960000,48129142,자은동
석동정수장,경상남도,창원시,충무동,4812953000,48129101,동상동
석동정수장,경상남도,창원시,태백동,4812955000,48129137,여좌동
석동정수장,경상남도,창원시,풍호동,4812962000,48129144,풍호동
석보정수장,경상북도,영양군,석보면,4776035000,47760350,석보면
석성정수장,충청남도,공주시,이인면,4415031000,44150310,이인면
석성정수장,충청남도,공주시,탄천면,4415032000,44150320,탄천면
석성정수장,충청남도,논산시,가야곡면,4423040000,44230400,가야곡면
석성정수장,충청남도,논산시,강경읍,4423025000,44230250,강경읍
석성정수장,충청남도,논산시,광석면,4423032000,44230320,광석면
석성정수장,충청남도,논산시,노성면,4423033000,44230330,노성면
석성정수장,충청남도,논산시,부적면,4423035000,44230350,부적면
석성정수장,충청남도,논산시,부창동,4423052000,44230103,대교동
석성정수장,충청남도,논산시,상월면,4423034000,44230340,상월면
석성정수장,충청남도,논산시,성동면,4423031000,44230310,성동면
석성정수장,충청남도,논산시,양촌면,4423039000,44230390,양촌면
석성정수장,충청남도,논산시,연무읍,4423025300,44230253,연무읍
석성정수장,충청남도,논산시,연산면,4423036000,44230360,연산면
석성정수장,충청남도,논산시,은진면,4423041000,44230410,은진면
석성정수장,충청남도,논산시,채운면,4423042000,44230420,채운면
석성정수장,충청남도,논산시,취암동,4423051000,44230101,화지동
석성정수장,충청남도,부여군,구룡면,4476035000,44760350,구룡면
석성정수장,충청남도,부여군,규암면,4476031000,44760310,규암면
석성정수장,충청남도,부여군,남면,4476038000,44760380,남면
석성정수장,충청남도,부여군,내산면,4476034000,44760340,내산면
석성정수장,충청남도,부여군,부여읍,4476025000,44760250,부여읍
석성정수장,충청남도,부여군,석성면,4476044000,44760440,석성면
석성정수장,충청남도,부여군,세도면,4476043000,44760430,세도면
석성정수장,충청남도,부여군,양화면,4476040000,44760400,양화면
석성정수장,충청남도,부여군,옥산면,4476037000,44760370,옥산면
석성정수장,충청남도,부여군,외산면,4476033000,44760330,외산면
석성정수장,충청남도,부여군,은산면,4476032000,44760320,은산면
석성정수장,충청남도,부여군,임천면,4476041000,44760410,임천면
석성정수장,충청남도,부여군,장암면,4476042000,44760420,장암면
석성정수장,충청남도,부여군,초촌면,4476045000,44760450,초촌면
석성정수장,충청남도,부여군,홍산면,4476036000,44760360,홍산면
석포정수장,경상북도,봉화군,석포면,4792039000,47920390,석포면
설악정수장,경기도,가평군,설악면,4182031000,41820310,설악면
설천정수장,전라북도,무주군,설천면,4573032000,45730320,설천면
설천정수장,충청북도,영동군,용화면,4374037000,43740370,용화면
성남정수장,경기도,성남시,고등동,4113164000,41131112,고등동
성남정수장,경기도,성남시,구미1동,4113566500,41135113,동원동
성남정수장,경기도,성남시,구미동,4113567000,41135114,구미동
성남정수장,경기도,성남시,금곡동,4113566200,41135111,금곡동
성남정수장,경기도,성남시,도촌동,4113367000,41133106,여수동
성남정수장,경기도,성남시,백현동,4113565700,41135110,백현동
성남정수장,경기도,성남시,삼평동,4113565500,41135109,삼평동
성남정수장,경기도,성남시,시흥동,4113165000,41131115,시흥동
성남정수장,경기도,성남시,신촌동,4113163000,41131109,신촌동
성남정수장,경기도,성남시,야탑1동,4113562000,41135107,야탑동
성남정수장,경기도,성남시,야탑2동,4113563000,41135107,야탑동
성남정수장,경기도,성남시,야탑3동,4113564000,41135107,야탑동
성남정수장,경기도,성남시,운중동,4113568000,41135115,운중동
성남정수장,경기도,성남시,이매1동,4113560000,41135106,이매동
성남정수장,경기도,성남시,이매2동,4113561000,41135106,이매동
성남정수장,경기도,성남시,정자1동,4113555000,41135103,정자동
성남정수장,경기도,성남시,정자2동,4113556000,41135103,정자동
성남정수장,경기도,성남시,정자3동,4113557000,41135103,정자동
성남정수장,경기도,성남시,판교동,4113565000,41135108,판교동
성남정수장,경기도,수원시,곡선동,4111369000,41113136,곡반정동
성남정수장,경기도,수원시,권선2동,4111368000,41113137,권선동
성남정수장,경기도,수원시,매탄3동,4111753000,41117101,매탄동
성남정수장,경기도,수원시,영통1동,4111757000,41117105,영통동
성남정수장,경기도,수원시,우만2동,4111572000,41115140,우만동
성남정수장,경기도,수원시,인계동,4111573000,41115141,인계동
성남정수장,경기도,수원시,지동,4111570000,41115139,지동
성남정수장,경기도,수원시,행궁동,4111574000,41115120,팔달로1가
성남정수장,경기도,안성시,공도읍,4155025000,41550250,공도읍
성남정수장,경기도,안성시,대덕면,4155035000,41550350,대덕면
성남정수장,경기도,안성시,미양면,4155034000,41550340,미양면
성남정수장,경기도,안성시,서운면,4155033000,41550330,서운면
성남정수장,경기도,안성시,안성2동,4155052000,41550112,신흥동
성남정수장,경기도,안성시,안성3동,4155053000,41550114,금산동
성남정수장,경기도,안성시,양성면,4155036000,41550360,양성면
성남정수장,경기도,안성시,원곡면,4155038000,41550380,원곡면
성남정수장,경기도,오산시,대원동,4137057000,41370101,오산동
성남정수장,경기도,오산시,중앙동,4137051000,41370101,오산동
성남정수장,경기도,용인시,역삼동,4146152000,41461102,역북동
성남정수장,경기도,평택시,고덕면,4122033000,41220330,고덕면
성남정수장,경기도,평택시,비전1동,4122062000,41220118,비전동
성남정수장,경기도,평택시,비전2동,4122063000,41220118,비전동
성남정수장,경기도,평택시,서정동,4122052000,41220101,서정동
성남정수장,경기도,평택시,세교동,4122064000,41220119,동삭동
성남정수장,경기도,평택시,신장1동,4122057000,41220112,신장동
성남정수장,경기도,평택시,신장2동,4122058000,41220112,신장동
성남정수장,경기도,평택시,신평동,4122059000,41220113,평택동
성남정수장,경기도,평택시,오성면,4122034000,41220340,오성면
성남정수장,경기도,평택시,원평동,4122060000,41220113,평택동
성남정수장,경기도,평택시,중앙동,4122051000,41220101,서정동
성남정수장,경기도,평택시,지산동,4122055000,41220110,지산동
성남정수장,경기도,평택시,통복동,4122061000,41220114,통복동
성남정수장,경기도,평택시,팽성읍,4122025000,41220250,팽성읍
성남정수장,경기도,평택시,포승읍,4122025600,41220256,포승읍
성남정수장,경기도,평택시,현덕면,4122037000,41220370,현덕면
성남정수장,경기도,화성시,병점1동,4159053000,41590117,병점동
성남정수장,경기도,화성시,병점2동,4159054000,41590117,병점동
성남정수장,경기도,화성시,진안동,4159052000,41590116,진안동
성리정수장,경상북도,군위군,소보면,4772031000,47720310,소보면
성산정수장,강원도,홍천군,화촌면,4272031000,42720310,화촌면
성주정수장,충청남도,보령시,미산면,4418039000,44180390,미산면
성주정수장,충청남도,보령시,성주면,4418040000,44180400,성주면
소안정수장,전라남도,완도군,소안면,4689036000,46890360,소안면
소양정수장,강원도,춘천시,교동,4211052000,42110122,교동
소양정수장,강원도,춘천시,동내면,4211039000,42110390,동내면
소양정수장,강원도,춘천시,동면,4211031000,42110310,동면
소양정수장,강원도,춘천시,동산면,4211032000,42110320,동산면
소양정수장,강원도,춘천시,석사동,4211065000,42110112,효자동
소양정수장,강원도,춘천시,신북읍,4211025000,42110250,신북읍
소양정수장,강원도,춘천시,약사명동,4211054500,42110105,중앙로2가
소양정수장,강원도,춘천시,조운동,4211053000,42110108,조양동
소양정수장,강원도,춘천시,퇴계동,4211066000,42110123,퇴계동
소양정수장,강원도,춘천시,효자1동,4211062000,42110112,효자동
소양정수장,강원도,춘천시,효자2동,4211063000,42110112,효자동
소양정수장,강원도,춘천시,효자3동,4211064000,42110112,효자동
소양정수장,강원도,춘천시,후평1동,4211060000,42110120,후평동
소양정수장,강원도,춘천시,후평2동,4211061000,42110120,후평동
소양정수장,강원도,춘천시,후평3동,4211061100,42110120,후평동
소천정수장,경상북도,봉화군,소천면,4792035000,47920350,소천면
속초정수장,강원도,속초시,교동,4221056000,42210105,청학동
속초정수장,강원도,속초시,금호동,4221054000,42210103,중앙동
속초정수장,강원도,속초시,노학동,4221057000,42210106,교동
속초정수장,강원도,속초시,대포동,4221060000,42210110,대포동
속초정수장,강원도,속초시,동명동,4221052000,42210102,동명동
속초정수장,강원도,속초시,영랑동,4221051000,42210101,영랑동
속초정수장,강원도,속초시,조양동,4221058000,42210108,조양동
속초정수장,강원도,속초시,청호동,4221059000,42210108,조양동
속초정수장,강원도,홍천군,동면,4272035000,42720350,동면
송전정수장,강원도,원주시,단구동,4213055000,42130107,단구동
송전정수장,강원도,원주시,무실동,4213066000,42130110,단계동
송전정수장,강원도,원주시,문막읍,4213025000,42130250,문막읍
송전정수장,강원도,원주시,반곡관설동,4213067500,42130116,관설동
송전정수장,강원도,원주시,부론면,4213035000,42130350,부론면
송전정수장,강원도,원주시,소초면,4213031000,42130310,소초면
송전정수장,강원도,원주시,지정면,4213033000,42130330,지정면
송전정수장,강원도,원주시,호저면,4213032000,42130320,호저면
송전정수장,강원도,원주시,흥업면,4213037000,42130370,흥업면
송전정수장,강원도,횡성군,갑천면,4273034000,42730340,갑천면
송전정수장,강원도,횡성군,공근면,4273036000,42730360,공근면
송전정수장,강원도,횡성군,둔내면,4273033000,42730330,둔내면
송전정수장,강원도,횡성군,서원면,4273037000,42730370,서원면
송전정수장,강원도,횡성군,안흥면,4273032000,42730320,안흥면
송전정수장,강원도,횡성군,우천면,4273031000,42730310,우천면
송전정수장,강원도,횡성군,청일면,4273035000,42730350,청일면
송전정수장,강원도,횡성군,횡성읍,4273025000,42730250,횡성읍
송지정수장,전라남도,해남군,송지면,4682034000,46820340,송지면
송촌정수장,대전광역시,대전광역시,가양1동,3011062000,30110114,가양동
송촌정수장,대전광역시,대전광역시,가양2동,3011063000,30110114,가양동
송촌정수장,대전광역시,대전광역시,대동,3011058500,30110110,대동
송촌정수장,대전광역시,대전광역시,대사동,3014063000,30140110,대사동
송촌정수장,대전광역시,대전광역시,대청동,3011072500,30110121,추동
송촌정수장,대전광역시,대전광역시,대흥동,3014057500,30140105,대흥동
송촌정수장,대전광역시,대전광역시,목동,3014055000,30140103,목동
송촌정수장,대전광역시,대전광역시,문창동,3014060500,30140106,문창동
송촌정수장,대전광역시,대전광역시,문화1동,3014072000,30140116,문화동
송촌정수장,대전광역시,대전광역시,문화2동,3014073000,30140116,문화동
송촌정수장,대전광역시,대전광역시,부사동,3014064000,30140111,부사동
송촌정수장,대전광역시,대전광역시,산내동,3011074000,30110136,낭월동
송촌정수장,대전광역시,대전광역시,산성동,3014074000,30140117,산성동
송촌정수장,대전광역시,대전광역시,삼성동,3011069500,30110118,삼성동
송촌정수장,대전광역시,대전광역시,석교동,3014062000,30140107,석교동
송촌정수장,대전광역시,대전광역시,성남동,3011066500,30110116,성남동
송촌정수장,대전광역시,대전광역시,신인동,3011054500,30110102,인동
송촌정수장,대전광역시,대전광역시,오류동,3014067000,30140113,오류동
송촌정수장,대전광역시,대전광역시,용두동,3014065500,30140112,용두동
송촌정수장,대전광역시,대전광역시,용운동,3011056000,30110109,용운동
송촌정수장,대전광역시,대전광역시,용전동,3011064000,30110115,용전동
송촌정수장,대전광역시,대전광역시,유천1동,3014070000,30140115,유천동
송촌정수장,대전광역시,대전광역시,유천2동,3014071000,30140115,유천동
송촌정수장,대전광역시,대전광역시,은행선화동,3014053500,30140101,은행동
송촌정수장,대전광역시,대전광역시,자양동,3011059000,30110111,자양동
송촌정수장,대전광역시,대전광역시,중앙동,3011051500,30110101,원동
송촌정수장,대전광역시,대전광역시,중촌동,3014056000,30140104,중촌동
송촌정수장,대전광역시,대전광역시,태평1동,3014068000,30140114,태평동
송촌정수장,대전광역시,대전광역시,태평2동,3014069000,30140114,태평동
송촌정수장,대전광역시,대전광역시,판암1동,3011055100,30110107,판암동
송촌정수장,대전광역시,대전광역시,판암2동,3011055200,30110107,판암동
송촌정수장,대전광역시,대전광역시,홍도동,3011067000,30110117,홍도동
송촌정수장,대전광역시,대전광역시,효동,3011053000,30110103,효동
쇄운정수장,강원도,동해시,북삼동,4217053000,42170104,용정동
쇄운정수장,강원도,동해시,삼화동,4217065000,42170124,삼화동
수곡정수장,전라남도,신안군,암태면,4691042000,46910420,암태면
수비정수장,경상북도,영양군,수비면,4776034000,47760340,수비면
수산정수장,인천광역시,인천광역시,남촌도림동,2820066000,28200107,남촌동
수산정수장,인천광역시,인천광역시,논현1동,2820069000,28200110,논현동
수산정수장,인천광역시,인천광역시,논현2동,2820070000,28200110,논현동
수산정수장,인천광역시,인천광역시,논현고잔동,2820071000,28200110,논현동
수산정수장,인천광역시,인천광역시,도원동,2811056000,28110132,도원동
수산정수장,인천광역시,인천광역시,동춘1동,2818578000,28185105,동춘동
수산정수장,인천광역시,인천광역시,동춘2동,2818579000,28185105,동춘동
수산정수장,인천광역시,인천광역시,동춘3동,2818579500,28185105,동춘동
수산정수장,인천광역시,인천광역시,북성동,2811060000,28110138,북성동1가
수산정수장,인천광역시,인천광역시,선학동,2818575000,28185102,선학동
수산정수장,인천광역시,인천광역시,송도1동,2818582000,28185106,송도동
수산정수장,인천광역시,인천광역시,송도2동,2818583000,28185106,송도동
수산정수장,인천광역시,인천광역시,신포동,2811053000,28110101,중앙동1가
수산정수장,인천광역시,인천광역시,신흥동,2811054000,28110126,신흥동1가
수산정수장,인천광역시,인천광역시,연수1동,2818576100,28185103,연수동
수산정수장,인천광역시,인천광역시,연수2동,2818576200,28185103,연수동
수산정수장,인천광역시,인천광역시,연수3동,2818576300,28185103,연수동
수산정수장,인천광역시,인천광역시,연안동,2811052000,28110118,항동7가
수산정수장,인천광역시,인천광역시,옥련1동,2818563000,28185101,옥련동
수산정수장,인천광역시,인천광역시,옥련2동,2818564000,28185101,옥련동
수산정수장,인천광역시,인천광역시,율목동,2811057000,28110130,유동
수산정수장,인천광역시,인천광역시,청학동,2818576600,28185104,청학동
수지정수장,경기도,수원시,구운동,4111365000,41113132,구운동
수지정수장,경기도,수원시,권선1동,4111367000,41113137,권선동
수지정수장,경기도,수원시,매산동,4111566000,41115134,매산로1가
수지정수장,경기도,수원시,매탄1동,4111751000,41117101,매탄동
수지정수장,경기도,수원시,매탄2동,4111752000,41117101,매탄동
수지정수장,경기도,수원시,매탄4동,4111754000,41117101,매탄동
수지정수장,경기도,수원시,서둔동,4111356000,41113131,서둔동
수지정수장,경기도,수원시,세류1동,4111352000,41113126,세류동
수지정수장,경기도,수원시,세류2동,4111353000,41113126,세류동
수지정수장,경기도,수원시,세류3동,4111354000,41113126,세류동
수지정수장,경기도,수원시,송죽동,4111159100,41111135,송죽동
수지정수장,경기도,수원시,연무동,4111160000,41111137,연무동
수지정수장,경기도,수원시,영통2동,4111758000,41117105,영통동
수지정수장,경기도,수원시,영화동,4111158000,41111134,영화동
수지정수장,경기도,수원시,원천동,4111755000,41117102,원천동
수지정수장,경기도,수원시,입북동,4111370000,41113140,입북동
수지정수장,경기도,수원시,정자3동,4111157300,41111130,정자동
수지정수장,경기도,수원시,조원2동,4111159800,41111136,조원동
수지정수장,경기도,수원시,파장동,4111156000,41111129,파장동
수지정수장,경기도,수원시,평동,4111355000,41113127,평동
수지정수장,경기도,시흥시,과림동,4139062100,41390112,과림동
수지정수장,경기도,오산시,남촌동,4137053000,41370101,오산동
수지정수장,경기도,오산시,세마동,4137055000,41370111,외삼미동
수지정수장,경기도,오산시,신장동,4137054000,41370104,궐동
수지정수장,경기도,오산시,초평동,4137056000,41370116,서동
수지정수장,경기도,용인시,구갈동,4146352000,41463102,구갈동
수지정수장,경기도,용인시,구성동,4146356000,41463112,언남동
수지정수장,경기도,용인시,기흥동,4146354000,41463107,공세동
수지정수장,경기도,용인시,동천동,4146556000,41465103,동천동
수지정수장,경기도,용인시,마북동,4146357000,41463113,마북동
수지정수장,경기도,용인시,보정동,4146359000,41463118,보정동
수지정수장,경기도,용인시,상갈동,4146353000,41463103,상갈동
수지정수장,경기도,용인시,상하동,4146358600,41463117,상하동
수지정수장,경기도,용인시,상현1동,4146557000,41465107,상현동
수지정수장,경기도,용인시,상현2동,4146558000,41465107,상현동
수지정수장,경기도,용인시,서농동,4146355000,41463109,농서동
수지정수장,경기도,용인시,성복동,4146559000,41465106,성복동
수지정수장,경기도,용인시,신갈동,4146351000,41463101,신갈동
수지정수장,경기도,용인시,신봉동,4146553000,41465105,신봉동
수지정수장,경기도,용인시,죽전1동,4146554000,41465102,죽전동
수지정수장,경기도,용인시,죽전2동,4146555000,41465102,죽전동
수지정수장,경기도,용인시,풍덕천1동,4146551000,41465101,풍덕천동
수지정수장,경기도,용인시,풍덕천2동,4146552000,41465101,풍덕천동
수지정수장,경기도,평택시,서탄면,4122032000,41220320,서탄면
수지정수장,경기도,평택시,송북동,4122056000,41220110,지산동
수지정수장,경기도,평택시,송탄동,4122053500,41220103,모곡동
수지정수장,경기도,평택시,안중읍,4122025300,41220253,안중읍
수지정수장,경기도,평택시,진위면,4122031000,41220310,진위면
수지정수장,경기도,화성시,기배동,4159056000,41590123,배양동
수지정수장,경기도,화성시,동탄1동,4159058500,41590127,반송동
수지정수장,경기도,화성시,동탄2동,4159058600,41590127,반송동
수지정수장,경기도,화성시,동탄3동,4159058700,41590118,능동
수지정수장,경기도,화성시,반월동,4159055000,41590120,반월동
수지정수장,경기도,화성시,봉담읍,4159025300,41590253,봉담읍
수지정수장,경기도,화성시,양감면,4159040000,41590400,양감면
수지정수장,경기도,화성시,우정읍,4159025600,41590256,우정읍
수지정수장,경기도,화성시,장안면,4159037000,41590370,장안면
수지정수장,경기도,화성시,정남면,4159041000,41590410,정남면
수지정수장,경기도,화성시,팔탄면,4159036000,41590360,팔탄면
수지정수장,경기도,화성시,향남읍,4159025900,41590259,향남읍
수지정수장,경기도,화성시,화산동,4159057000,41590122,황계동
수지정수장,인천광역시,옹진군,영흥면,2872036000,28720360,영흥면
순흥정수장,경상북도,영주시,순흥면,4721037000,47210370,순흥면
시천정수장,경상남도,산청군,시천면,4886036000,48860360,시천면
신계정수장,전라남도,담양군,금성면,4671037000,46710370,금성면
신계정수장,전라남도,담양군,담양읍,4671025000,46710250,담양읍
신계정수장,전라남도,담양군,용면,4671038000,46710380,용면
신계정수장,전라남도,담양군,월산면,4671039000,46710390,월산면
신녕정수장,경상북도,영천시,신녕면,4723032000,47230320,신녕면
신녕정수장,경상북도,영천시,청통면,4723031000,47230310,청통면
신녕정수장,경상북도,영천시,화산면,4723033000,47230330,화산면
신도시정수장,경상남도,양산시,물금읍,4833025300,48330253,물금읍
신도시정수장,경상남도,양산시,양주동,4833051500,48330102,남부동
신도시정수장,경상남도,양산시,중앙동,4833051000,48330101,다방동
신림정수장,강원도,원주시,신림면,4213039000,42130390,신림면
신북정수장,전라남도,영암군,금정면,4683032000,46830320,금정면
신북정수장,전라남도,영암군,신북면,4683033000,46830330,신북면
신탄진정수장,대전광역시,대전광역시,대화동,3023052000,30230102,대화동
신탄진정수장,대전광역시,대전광역시,덕암동,3023057000,30230115,덕암동
신탄진정수장,대전광역시,대전광역시,목상동,3023058000,30230112,목상동
신탄진정수장,대전광역시,대전광역시,법1동,3023060000,30230108,법동
신탄진정수장,대전광역시,대전광역시,법2동,3023061000,30230108,법동
신탄진정수장,대전광역시,대전광역시,비래동,3023053300,30230110,비래동
신탄진정수장,대전광역시,대전광역시,석봉동,3023056000,30230111,석봉동
신탄진정수장,대전광역시,대전광역시,송촌동,3023054300,30230107,송촌동
신탄진정수장,대전광역시,대전광역시,신탄진동,3023055000,30230119,용호동
신탄진정수장,대전광역시,대전광역시,오정동,3023051000,30230101,오정동
신탄진정수장,대전광역시,대전광역시,중리동,3023054600,30230109,중리동
신탄진정수장,대전광역시,대전광역시,회덕동,3023052500,30230103,읍내동
쌍용정수장,강원도,영월군,한반도면,4275035500,42750355,한반도면
아산정수장,충청남도,당진시,고대면,4427031000,44270310,고대면
아산정수장,충청남도,당진시,당진1동,4427051000,44270101,읍내동
아산정수장,충청남도,당진시,당진2동,4427052000,44270102,채운동
아산정수장,충청남도,당진시,당진3동,4427053000,44270103,우두동
아산정수장,충청남도,당진시,석문면,4427032000,44270320,석문면
아산정수장,충청남도,당진시,송산면,4427039000,44270390,송산면
아산정수장,충청남도,당진시,송악읍,4427025300,44270253,송악읍
아산정수장,충청남도,당진시,순성면,4427036000,44270360,순성면
아산정수장,충청남도,당진시,신평면,4427038000,44270380,신평면
아산정수장,충청남도,아산시,영인면,4420037000,44200370,영인면
아산정수장,충청남도,아산시,인주면,4420038000,44200380,인주면
안강정수장,경상북도,경주시,강동면,4713037000,47130370,강동면
안강정수장,경상북도,경주시,안강읍,4713025300,47130253,안강읍
안계정수장,경상북도,의성군,구천면,4773040000,47730400,구천면
안계정수장,경상북도,의성군,다인면,4773044000,47730440,다인면
안계정수장,경상북도,의성군,단밀면,4773041000,47730410,단밀면
안계정수장,경상북도,의성군,단북면,4773042000,47730420,단북면
안계정수장,경상북도,의성군,비안면,4773039000,47730390,비안면
안계정수장,경상북도,의성군,안계면,4773043000,47730430,안계면
안계정수장,경상북도,의성군,안사면,4773047000,47730470,안사면
안덕정수장,경상북도,청송군,안덕면,4775035000,47750350,안덕면
안덕정수장,경상북도,청송군,현동면,4775033000,47750330,현동면
안성정수장,경기도,안성시,고삼면,4155042000,41550420,고삼면
안성정수장,경기도,안성시,안성1동,4155051000,41550101,봉산동
안성정수장,전라북도,무주군,안성면,4573034000,45730340,안성면
암사정수장,서울특별시,서울특별시,가락1동,1171063100,11710107,가락동
암사정수장,서울특별시,서울특별시,가리봉동,1153059500,11530103,가리봉동
암사정수장,서울특별시,서울특별시,가산동,1154551000,11545101,가산동
암사정수장,서울특별시,서울특별시,강일동,1174051500,11740103,상일동
암사정수장,서울특별시,서울특별시,개포1동,1168066000,11680103,개포동
암사정수장,서울특별시,서울특별시,개포2동,1168067000,11680103,개포동
암사정수장,서울특별시,서울특별시,개포4동,1168069000,11680103,개포동
암사정수장,서울특별시,서울특별시,고덕1동,1174055000,11740102,고덕동
암사정수장,서울특별시,서울특별시,고덕2동,1174056000,11740102,고덕동
암사정수장,서울특별시,서울특별시,구로2동,1153053000,11530102,구로동
암사정수장,서울특별시,서울특별시,구로3동,1153054000,11530102,구로동
암사정수장,서울특별시,서울특별시,구로4동,1153055000,11530102,구로동
암사정수장,서울특별시,서울특별시,구로5동,1153056000,11530102,구로동
암사정수장,서울특별시,서울특별시,길동,1174068500,11740105,길동
암사정수장,서울특별시,서울특별시,낙성대동,1162058500,11620101,봉천동
암사정수장,서울특별시,서울특별시,난곡동,1162077500,11620102,신림동
암사정수장,서울특별시,서울특별시,난향동,1162071500,11620102,신림동
암사정수장,서울특별시,서울특별시,남영동,1117053000,11170104,갈월동
암사정수장,서울특별시,서울특별시,남현동,1162063000,11620103,남현동
암사정수장,서울특별시,서울특별시,내곡동,1165066000,11650109,내곡동
암사정수장,서울특별시,서울특별시,노량진1동,1159051000,11590101,노량진동
암사정수장,서울특별시,서울특별시,노량진2동,1159052000,11590101,노량진동
암사정수장,서울특별시,서울특별시,논현1동,1168052100,11680108,논현동
암사정수장,서울특별시,서울특별시,논현2동,1168053100,11680108,논현동
암사정수장,서울특별시,서울특별시,당산1동,1156055000,11560111,당산동1가
암사정수장,서울특별시,서울특별시,당산2동,1156056000,11560114,당산동4가
암사정수장,서울특별시,서울특별시,대림1동,1156070000,11560133,대림동
암사정수장,서울특별시,서울특별시,대림2동,1156071000,11560133,대림동
암사정수장,서울특별시,서울특별시,대림3동,1156072000,11560133,대림동
암사정수장,서울특별시,서울특별시,대방동,1159066000,11590108,대방동
암사정수장,서울특별시,서울특별시,대치1동,1168060000,11680106,대치동
암사정수장,서울특별시,서울특별시,대치2동,1168061000,11680106,대치동
암사정수장,서울특별시,서울특별시,대치4동,1168063000,11680106,대치동
암사정수장,서울특별시,서울특별시,대학동,1162073500,11620102,신림동
암사정수장,서울특별시,서울특별시,도곡1동,1168065500,11680118,도곡동
암사정수장,서울특별시,서울특별시,도곡2동,1168065600,11680118,도곡동
암사정수장,서울특별시,서울특별시,도림동,1156058500,11560118,도림동
암사정수장,서울특별시,서울특별시,독산1동,1154561000,11545102,독산동
암사정수장,서울특별시,서울특별시,둔촌2동,1174070000,11740106,둔촌동
암사정수장,서울특별시,서울특별시,명일1동,1174053000,11740101,명일동
암사정수장,서울특별시,서울특별시,명일2동,1174054000,11740101,명일동
암사정수장,서울특별시,서울특별시,문래동,1156060500,11560119,문래동1가
암사정수장,서울특별시,서울특별시,문정2동,1171064200,11710108,문정동
암사정수장,서울특별시,서울특별시,미성동,1162076500,11620102,신림동
암사정수장,서울특별시,서울특별시,반포1동,1165056000,11650107,반포동
암사정수장,서울특별시,서울특별시,반포2동,1165057000,11650107,반포동
암사정수장,서울특별시,서울특별시,반포3동,1165058000,11650106,잠원동
암사정수장,서울특별시,서울특별시,반포4동,1165058100,11650107,반포동
암사정수장,서울특별시,서울특별시,반포본동,1165055000,11650107,반포동
암사정수장,서울특별시,서울특별시,방배1동,1165060000,11650101,방배동
암사정수장,서울특별시,서울특별시,방배2동,1165061000,11650101,방배동
암사정수장,서울특별시,서울특별시,방배3동,1165062000,11650101,방배동
암사정수장,서울특별시,서울특별시,방배4동,1165062100,11650101,방배동
암사정수장,서울특별시,서울특별시,방배본동,1165059000,11650101,방배동
암사정수장,서울특별시,서울특별시,보라매동,1162052500,11620101,봉천동
암사정수장,서울특별시,서울특별시,사당1동,1159062000,11590107,사당동
암사정수장,서울특별시,서울특별시,사당2동,1159063000,11590106,동작동
암사정수장,서울특별시,서울특별시,사당3동,1159064000,11590107,사당동
암사정수장,서울특별시,서울특별시,사당4동,1159065000,11590107,사당동
암사정수장,서울특별시,서울특별시,사당5동,1159065100,11590107,사당동
암사정수장,서울특별시,서울특별시,삼성1동,1168058000,11680105,삼성동
암사정수장,서울특별시,서울특별시,삼성2동,1168059000,11680105,삼성동
암사정수장,서울특별시,서울특별시,삼성동,1162074500,11620102,신림동
암사정수장,서울특별시,서울특별시,상도1동,1159053000,11590102,상도동
암사정수장,서울특별시,서울특별시,상도2동,1159054000,11590102,상도동
암사정수장,서울특별시,서울특별시,상도3동,1159055000,11590102,상도동
암사정수장,서울특별시,서울특별시,상도4동,1159056000,11590102,상도동
암사정수장,서울특별시,서울특별시,상일동,1174052000,11740103,상일동
암사정수장,서울특별시,서울특별시,서림동,1162066500,11620102,신림동
암사정수장,서울특별시,서울특별시,서원동,1162064500,11620102,신림동
암사정수장,서울특별시,서울특별시,서초1동,1165051000,11650108,서초동
암사정수장,서울특별시,서울특별시,서초2동,1165052000,11650108,서초동
암사정수장,서울특별시,서울특별시,서초3동,1165053000,11650101,방배동
암사정수장,서울특별시,서울특별시,서초4동,1165053100,11650108,서초동
암사정수장,서울특별시,서울특별시,성현동,1162056500,11620101,봉천동
암사정수장,서울특별시,서울특별시,세곡동,1168070000,11680111,세곡동
